auto_keyword_count,exclamation_count,question_mark_count,capital_ratio,num_urls,has_ip_in_url,has_url_shortener,avg_url_length,body_length,has_generic_greeting,special_char_count,has_html,has_hidden_content,has_qr_code,has_form,social_authority,social_scarcity,social_liking,social_consistency,social_social_proof,has_leet_speak,separator_obfuscation,mixed_scripts,pressure_fear,pressure_urgency,pressure_opportunity,pressure_secrecy,legit_has_phone,legit_has_address,legit_has_order_number,legit_has_privacy_policy,legit_has_physical_address,subj_capital_ratio,subj_urgency_count,subj_exclamations,subj_length,label,source
0,0,0,0.03822937625754527,1.0,0,1,37.0,71.0,0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0714,0,0,4,0,spamassassin
2,0,0,0.0389268805891636,0.0,0,0,0.0,252.0,0,1324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847,2,0,9,1,nazario
2,1,0,0.05555555555555555,1.0,0,0,52.0,65.0,0,77.0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0857,0,0,7,0,nazario
6,2,0,0.0377108540139539,0.0,0,1,0.0,1580.0,0,626.0,0,0,0,0,0,1,1,0,0,1,5,0,0,2,1,0,0,0,0,0,0,0.1148,0,0,8,0,spamassassin
2,0,0,0.0024615384615384616,0.0,0,0,0.0,62.0,0,1400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1475,0,0,8,1,nazario
4,0,0,0.025811001410437236,1.0,0,0,31.0,1147.0,0,242.0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.15,0,0,3,0,spamassassin
3,0,4,0.060218978102189784,1.0,0,0,41.0,86.0,0,50.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,6,0,spamassassin
2,0,0,0.03951367781155015,2.0,0,0,45.0,33.0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.381,0,0,4,0,spamassassin
1,0,1,0.04081632653061224,1.0,0,0,22.0,34.0,0,82.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.1774,0,0,12,0,spamassassin
2,0,0,0.03896103896103896,1.0,0,0,46.0,27.0,0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0926,0,0,6,1,nazario
1,0,1,0.027753686036426712,1.0,0,1,56.0,185.0,0,107.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0.1667,0,0,4,0,spamassassin
0,0,0,0.02127659574468085,0.0,0,0,0.0,60.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,5,1,spamassassin
5,7,1,0.08020698576972833,2.0,0,0,54.5,103.0,0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.1379,0,1,6,1,spamassassin
3,8,3,0.17475728155339806,0.0,0,0,0.0,112.0,0,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0179,0,0,12,1,spamassassin
6,0,0,0.04092622509423802,2.0,0,0,63.0,210.0,0,346.0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,1,0,0,1,0,0,0.2353,0,0,4,1,nazario
3,0,0,0.03566333808844508,1.0,0,0,33.0,118.0,0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0645,0,0,4,0,nazario
4,8,1,0.06519742883379247,0.0,0,0,0.0,182.0,0,57.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0526,0,0,8,1,spamassassin
8,0,0,0.04549950544015826,0.0,0,0,0.0,128.0,0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.0588,1,4,12,1,nazario
2,0,1,0.04521739130434783,1.0,0,0,41.0,87.0,0,48.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2308,0,0,4,0,spamassassin
1,0,0,0.05405405405405406,1.0,0,0,52.0,23.0,0,67.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,3,0,spamassassin
1,5,0,0.03549319026000825,1.0,0,1,37.0,286.0,0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0488,0,0,6,1,spamassassin
6,0,5,0.04499151103565365,1.0,0,0,52.0,398.0,0,234.0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0417,0,0,2,0,spamassassin
5,0,2,0.06637384089799903,4.0,0,0,39.5,214.0,0,385.0,0,0,0,0,1,1,0,0,0,1,5,0,0,1,1,0,0,0,0,0,0,0.0364,0,0,7,0,spamassassin
3,0,0,0.03714388748647674,3.0,0,1,46.333333333333336,449.0,0,114.0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1176,0,0,2,0,nazario
6,0,0,0.03269447576099211,1.0,0,1,37.0,2028.0,0,370.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0.7742,0,0,5,1,spamassassin
3,0,1,0.0228310502283105,1.0,0,0,37.0,32.0,0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,2,1,nazario
4,0,0,0.0469208211143695,0.0,0,0,0.0,49.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1471,0,0,12,1,nazario
1,0,1,0.05379626096909577,4.0,0,1,42.5,375.0,0,229.0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0862,1,0,6,0,spamassassin
3,3,0,0.0622568093385214,0.0,0,0,0.0,79.0,0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0566,0,0,6,1,spamassassin
1,1,0,0.050335570469798654,1.0,0,0,52.0,34.0,0,75.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.025,0,0,5,0,spamassassin
2,1,3,0.034261241970021415,1.0,0,0,41.0,66.0,0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1905,0,0,3,0,spamassassin
4,0,0,0.050505050505050504,1.0,0,0,48.0,5.0,0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0164,0,0,11,0,spamassassin
3,0,1,0.02653631284916201,2.0,0,1,26.0,239.0,0,41.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0303,0,0,7,1,spamassassin
0,0,1,0.03917525773195876,0.0,0,0,0.0,93.0,0,32.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0476,0,0,3,0,nazario
5,2,0,0.0165860400829302,0.0,0,0,0.0,222.0,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.88,1,0,4,1,nazario
2,0,4,0.039663461538461536,0.0,0,0,0.0,165.0,0,55.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1429,0,0,7,0,spamassassin
3,0,1,0.03150912106135987,1.0,0,0,41.0,89.0,0,57.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,7,0,spamassassin
5,0,0,0.05286343612334802,0.0,0,0,0.0,37.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0,0,6,1,nazario
3,0,0,0.02181818181818182,1.0,0,0,41.0,133.0,0,70.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1818,0,0,7,0,spamassassin
2,0,2,0.030803080308030802,1.0,0,0,52.0,121.0,0,131.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0152,0,0,11,0,spamassassin
8,53,9,0.1367867867867868,0.0,0,0,0.0,973.0,0,1240.0,0,0,0,0,0,2,0,0,0,1,5,0,0,3,0,0,1,0,1,0,0,0.0968,0,0,6,1,spamassassin
2,0,2,0.03856266432953549,2.0,0,0,39.5,105.0,0,232.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0.0455,0,0,6,0,spamassassin
3,9,0,0.021341463414634148,7.0,0,0,48.714285714285715,102.0,0,150.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1081,0,0,7,1,spamassassin
4,1,0,0.03879849812265332,2.0,0,0,36.5,127.0,0,113.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1818,0,0,2,0,spamassassin
2,0,1,0.03294117647058824,0.0,0,0,0.0,92.0,0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,5,0,nazario
4,1,0,0.07816091954022988,1.0,0,0,23.0,120.0,0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.05,0,0,3,1,spamassassin
9,0,0,0.08927173061863743,0.0,0,0,0.0,378.0,1,88.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.1282,2,0,6,1,nazario
6,0,0,0.025974025974025976,0.0,0,0,0.0,37.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952,0,0,2,1,nazario
2,0,0,0.21428571428571427,0.0,0,0,0.0,24.0,0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2727,0,0,1,1,nazario
5,2,1,0.011033099297893681,2.0,0,0,65.5,152.0,0,47.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0256,0,0,3,1,spamassassin
4,2,2,0.03965256797583082,4.0,0,0,45.5,388.0,0,282.0,0,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0.098,0,0,6,0,spamassassin
4,1,4,0.03967538322813345,4.0,0,0,45.25,143.0,0,188.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0588,0,0,4,0,spamassassin
4,0,0,0.08333333333333333,1.0,0,0,48.0,8.0,0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0364,0,0,12,0,spamassassin
1,0,1,0.015804597701149427,1.0,0,1,56.0,94.0,0,83.0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0.0769,0,0,3,0,spamassassin
2,0,0,0.0,0.0,0,0,0.0,8.0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,1,1,nazario
6,2,1,0.0717869548436897,1.0,0,1,37.0,362.0,0,321.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,1,0,0,0,0,0,0.075,0,0,7,1,spamassassin
0,0,0,0.016304347826086956,0.0,0,0,0.0,65.0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323,0,0,6,0,nazario
2,0,2,0.0377643504531722,2.0,0,0,35.5,94.0,0,66.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2286,0,0,4,0,spamassassin
7,7,0,0.12858464384828863,1.0,0,0,34.0,158.0,0,83.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1154,0,0,9,1,spamassassin
1,0,3,0.02336448598130841,1.0,0,1,37.0,330.0,0,70.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1765,0,0,11,0,spamassassin
4,1,1,0.024166666666666666,2.0,0,0,32.0,184.0,0,120.0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0.0968,0,0,12,0,spamassassin
6,0,0,0.038926174496644296,0.0,0,0,0.0,239.0,0,30.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1429,1,0,4,1,nazario
9,0,0,0.04809343868086568,0.0,0,0,0.0,406.0,0,70.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.2121,0,0,5,1,nazario
3,1,2,0.03227808814400993,2.0,0,0,31.5,250.0,0,141.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.18,0,0,8,0,spamassassin
0,0,0,0.4514285714285714,0.0,0,0,0.0,85.0,0,63.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2093,0,0,7,1,spamassassin
4,0,0,0.06437125748502993,1.0,0,0,42.0,93.0,0,36.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0857,1,0,10,1,nazario
7,2,5,0.07790417097552568,0.0,0,0,0.0,378.0,0,258.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0.1818,0,0,4,1,spamassassin
1,0,0,0.4808015695067265,0.0,0,0,0.0,271.0,0,177.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.76,0,0,11,1,spamassassin
1,2,3,0.05636978579481398,2.0,0,1,37.0,148.0,0,78.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1765,0,0,6,0,spamassassin
1,3,0,0.3352601156069364,1.0,0,1,37.0,28.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,3,1,spamassassin
2,0,1,0.03438975050573163,0.0,0,0,0.0,220.0,0,119.0,0,0,0,0,0,1,0,0,0,1,5,0,0,2,0,0,1,0,0,0,0,0.1579,0,0,4,1,spamassassin
1,2,0,0.12703962703962704,0.0,0,0,0.0,110.0,0,87.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0789,0,0,9,1,spamassassin
3,0,0,0.03653693407466243,3.0,0,0,47.333333333333336,163.0,0,272.0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.0408,0,0,9,0,spamassassin
5,26,2,0.16305254378648873,0.0,0,0,0.0,399.0,0,336.0,0,0,0,0,0,1,0,0,0,1,5,0,2,1,1,1,1,0,0,0,0,0.1818,0,0,5,1,spamassassin
2,0,0,0.04369538077403246,0.0,0,0,0.0,118.0,0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.1321,0,0,6,0,nazario
3,0,0,0.02789171452009844,2.0,0,1,47.0,379.0,0,81.0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0.0933,0,0,15,0,spamassassin
4,0,4,0.023936170212765957,2.0,0,0,39.5,253.0,0,167.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0.0588,0,0,4,0,spamassassin
3,0,1,0.027184466019417475,0.0,0,0,0.0,86.0,0,32.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0714,0,0,5,0,spamassassin
5,0,3,0.028017241379310345,2.0,0,0,33.5,117.0,0,200.0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2,0,0,4,0,spamassassin
0,3,1,0.014010507880910683,1.0,0,1,37.0,109.0,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1346,0,0,9,0,spamassassin
5,3,0,0.03920943576665604,2.0,0,0,44.5,459.0,0,200.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0.0185,0,0,6,0,spamassassin
2,0,2,0.03470437017994859,1.0,0,0,41.0,136.0,0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3226,0,0,6,0,spamassassin
4,7,2,0.037627384374183434,2.0,0,0,33.0,439.0,0,239.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0909,0,0,5,1,spamassassin
6,6,0,0.03969270166453265,5.0,1,0,48.4,85.0,0,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0727,0,0,9,1,spamassassin
1,0,1,0.043010752688172046,1.0,0,1,37.0,169.0,0,75.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.1765,0,0,11,0,spamassassin
2,0,3,0.02527075812274368,0.0,0,0,0.0,203.0,0,48.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1818,0,0,4,0,spamassassin
0,0,1,0.024469820554649267,1.0,0,0,64.0,170.0,0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0,4,0,spamassassin
0,0,2,0.09317585301837271,0.0,0,0,0.0,117.0,0,65.0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4286,0,0,3,0,nazario
1,0,1,0.10377358490566038,0.0,0,0,0.0,20.0,0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1774,0,0,12,0,spamassassin
0,23,11,0.017306880540312368,17.0,0,0,64.4375,321.0,0,1063.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0435,0,0,7,1,spamassassin
3,4,1,0.05037313432835821,2.0,0,0,41.0,253.0,0,141.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1852,0,0,5,0,spamassassin
0,0,1,0.03234042553191489,1.0,0,1,67.0,172.0,0,73.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.1364,0,0,5,0,spamassassin
6,8,2,0.07924528301886792,8.0,0,0,86.33333333333333,81.0,0,153.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0732,0,1,7,1,spamassassin
10,0,0,0.1004802364240857,0.0,0,0,0.0,389.0,1,104.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.125,0,0,3,1,nazario
2,3,0,0.033942558746736295,3.0,0,0,52.333333333333336,328.0,0,212.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0263,0,0,6,0,nazario
4,0,0,0.06451612903225806,2.0,0,0,49.5,7.0,0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0462,0,0,10,0,spamassassin
2,0,1,0.03566333808844508,1.0,0,0,41.0,99.0,0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,5,0,spamassassin
1,0,0,0.24437086092715232,2.0,0,0,45.0,48.0,0,178.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,1,1,spamassassin
1,0,1,0.03571428571428571,1.0,0,0,22.0,166.0,0,63.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682,0,0,7,0,spamassassin
2,0,0,0.05868358445678033,0.0,0,0,0.0,425.0,0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0938,0,0,5,0,nazario
11,2,2,0.025,3.0,0,1,49.0,751.0,0,185.0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1379,0,0,9,1,spamassassin
1,2,0,0.07535121328224777,2.0,0,0,61.5,93.0,0,91.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,2,1,spamassassin
4,4,0,0.24508320726172467,0.0,0,0,0.0,104.0,0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.1111,0,0,2,1,nazario
7,0,1,0.7967576117042309,0.0,0,0,0.0,425.0,0,60.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.7857,0,0,4,1,spamassassin
3,0,2,0.03723887375113533,1.0,0,0,52.0,164.0,0,148.0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0408,0,0,9,0,spamassassin
2,1,0,0.04018912529550828,4.0,0,0,34.25,53.0,0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0526,1,0,7,0,spamassassin
2,0,0,0.05136986301369863,0.0,0,0,0.0,26.0,0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0714,0,0,6,1,nazario
5,0,0,0.04413347685683531,0.0,0,0,0.0,254.0,0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,3,1,nazario
6,7,0,0.14383561643835616,1.0,1,0,28.0,108.0,0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,3,1,spamassassin
3,0,3,0.02945797329143755,2.0,0,0,34.0,424.0,0,138.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,6,0,spamassassin
2,3,0,0.035842293906810034,0.0,0,0,0.0,79.0,0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0.0213,0,3,8,1,spamassassin
2,0,1,0.044789489399820845,2.0,0,1,37.0,550.0,0,149.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1471,0,0,6,0,spamassassin
0,1,0,0.04782608695652174,2.0,0,1,29.5,59.0,0,32.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1765,0,0,11,0,spamassassin
4,0,2,0.05955334987593052,1.0,0,0,41.0,46.0,0,85.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,8,0,spamassassin
2,1,1,0.016194331983805668,1.0,0,0,50.0,461.0,0,86.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.1667,0,0,5,0,spamassassin
10,10,0,0.03683083511777302,3.0,0,1,35.0,360.0,0,134.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.1818,0,0,4,1,spamassassin
1,1,2,0.02183803457688808,0.0,0,0,0.0,205.0,0,71.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,10,0,spamassassin
1,9,0,0.04143258426966292,1.0,0,0,58.0,115.0,0,280.0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0141,0,0,5,0,nazario
3,0,1,0.08572752548656164,3.0,0,1,35.333333333333336,319.0,0,278.0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,1,0,1,0,1,0.1667,0,0,4,0,nazario
3,0,0,0.029708853238265002,1.0,0,0,41.0,315.0,0,74.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2105,0,0,10,0,spamassassin
2,2,2,0.04643449419568822,3.0,0,0,46.666666666666664,152.0,0,194.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.075,0,0,5,0,nazario
5,0,3,0.03179455823907062,5.0,0,0,29.2,568.0,0,247.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0.125,0,0,7,0,spamassassin
4,0,3,0.03096234309623431,1.0,0,0,52.0,195.0,0,115.0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0952,0,0,4,0,spamassassin
2,0,2,0.02831858407079646,0.0,0,0,0.0,95.0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0147,0,0,9,0,spamassassin
0,0,3,0.04149377593360996,1.0,0,0,55.0,111.0,0,39.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0141,0,0,13,0,nazario
4,0,0,0.03435114503816794,1.0,0,0,47.0,29.0,0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0213,0,0,9,0,spamassassin
1,0,0,0.03431372549019608,2.0,0,0,35.0,16.0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1714,0,0,5,0,spamassassin
1,0,1,0.0635593220338983,2.0,0,0,57.5,22.0,0,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0435,0,0,11,0,spamassassin
4,4,1,0.07379518072289157,2.0,1,0,41.0,77.0,0,189.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,8,1,spamassassin
7,0,0,0.04153354632587859,0.0,0,0,0.0,98.0,0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0513,1,0,5,1,nazario
4,0,0,0.03954802259887006,0.0,0,0,0.0,57.0,0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0233,0,0,4,1,nazario
5,0,2,0.08826695371367062,3.0,0,0,35.0,235.0,0,269.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0976,0,0,6,0,spamassassin
3,0,1,0.18685121107266436,1.0,0,0,20.0,87.0,0,102.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1,0,1,6,0,spamassassin
4,0,0,0.059750733137829914,2.0,0,0,31.0,247.0,0,193.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0816,0,0,5,1,spamassassin
3,1,5,0.03813882532418002,2.0,0,0,61.5,201.0,0,202.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.2903,0,0,7,0,spamassassin
1,0,2,0.0296875,1.0,0,0,48.0,213.0,0,150.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,5,0,nazario
4,0,0,0.02866593164277839,2.0,0,0,36.5,148.0,0,107.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0417,0,0,5,0,spamassassin
4,1,0,0.08123569794050343,1.0,0,0,43.0,135.0,0,77.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.2157,0,0,5,0,spamassassin
6,0,0,0.04030710172744722,0.0,0,0,0.0,75.0,1,17.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0357,0,0,5,1,nazario
0,0,0,0.08333333333333333,0.0,0,1,0.0,82.0,0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1923,0,0,4,0,spamassassin
