body_length_chars,body_length_words,subject_length_chars,subject_length_words,exclamation_count,question_mark_count,special_char_count,capital_ratio,num_urls,has_ip_url,has_html,has_form
17262,2989,34,5,27,8,942,0.04214603688500896,0,0,0,0
164,23,49,6,2,0,9,0.07009345794392523,0,0,0,0
1205,173,29,4,0,1,75,0.0437246963562753,0,0,0,0
2004,349,60,11,0,3,85,0.03002421307506053,0,0,0,0
8842,1583,54,4,2,0,304,0.02405305159042374,0,0,1,0
659,104,47,6,0,0,16,0.04950495049504951,0,0,0,0
956,142,22,3,1,2,158,0.018386108273748723,2,0,0,0
21,3,77,10,0,0,7,0.030303030303030304,0,0,0,0
1026,148,39,7,9,0,115,0.10600375234521577,2,1,0,0
427,59,83,14,0,0,35,0.07436399217221135,0,0,1,0
1843,255,11,1,1,4,84,0.04043126684636118,1,0,0,0
3843,465,36,6,5,2,266,0.0672680412371134,2,0,0,0
510,76,27,3,0,0,23,0.02973977695167286,0,0,0,0
1620,255,17,2,0,0,77,0.045787545787545784,1,0,0,0
2678,436,22,3,0,2,234,0.0259163272861903,0,0,0,0
1585,273,42,7,1,1,183,0.025798525798525797,1,0,0,0
504,97,21,4,0,0,47,0.04182509505703422,0,0,0,0
102,7,43,7,0,0,21,0.06164383561643835,1,0,0,0
11647,1013,60,9,133,8,2340,0.03390843867441066,131,0,0,0
1183,166,12,1,0,0,81,0.052675585284280936,3,0,0,0
824,109,53,8,0,2,163,0.030751708428246014,2,0,0,0
185,21,40,6,0,0,16,0.035398230088495575,1,0,0,0
528,88,28,4,0,0,7,0.05206463195691203,0,0,0,0
400,46,11,1,0,1,68,0.03640776699029126,1,0,0,0
808,143,27,3,0,1,49,0.025119617224880382,0,0,0,0
20406,3454,53,11,41,2,2442,0.09990224828934506,0,0,0,0
5190,804,43,7,0,3,393,0.030760412686282,1,0,0,0
722,97,38,5,3,1,120,0.05387647831800263,2,0,0,0
694,110,0,0,0,0,27,0.025899280575539568,0,0,0,0
444,63,31,5,3,1,87,0.05042016806722689,1,0,0,0
559,89,22,3,0,2,64,0.037800687285223365,1,0,0,0
1005,187,23,3,0,2,64,0.025267249757045675,0,0,0,0
256,43,16,3,0,1,14,0.07326007326007326,0,0,0,0
1719,240,21,3,1,0,142,0.06203331418724871,0,0,1,0
1775,255,24,4,0,0,224,0.09166666666666666,3,0,0,0
2451,291,50,7,1,1,308,0.10991207034372502,3,0,0,0
1328,205,21,4,0,3,90,0.10148148148148148,0,0,0,0
513,101,31,4,0,1,43,0.05321100917431193,0,0,0,0
1144,171,33,4,3,0,40,0.021222410865874362,0,0,0,0
2117,342,65,10,0,0,77,0.030691708657810353,1,0,0,0
667,106,27,4,0,1,54,0.06474820143884892,0,0,0,0
342,49,44,5,0,0,12,0.04392764857881137,0,0,0,0
188,23,33,4,0,0,15,0.03153153153153153,1,0,0,0
1275,193,53,7,0,0,38,0.02784048156508653,0,0,0,0
738,87,36,5,3,1,178,0.07612903225806451,3,0,0,0
1248,117,46,8,0,0,28,0.029343629343629343,0,0,0,0
450,42,35,5,0,2,140,0.030864197530864196,1,0,0,0
1131,161,26,3,5,0,31,0.05181347150259067,0,0,0,0
866,146,17,2,0,2,57,0.03167420814479638,1,0,0,0
1433,232,11,2,0,2,152,0.03667820069204152,2,0,0,0
1319,171,53,5,0,0,39,0.0721048798252003,0,0,0,0
767,125,22,4,1,1,35,0.024050632911392405,1,0,0,0
1030,193,22,3,0,0,46,0.03418803418803419,0,0,0,0
1755,249,29,5,0,1,276,0.036414565826330535,2,0,0,0
2669,401,16,2,1,1,180,0.04393149664929263,3,0,0,0
3930,546,30,3,0,0,273,0.6354455945468316,2,0,0,0
888,129,21,4,2,0,31,0.041758241758241756,2,0,0,0
314,33,58,10,0,0,40,0.045576407506702415,2,0,0,0
235,16,37,5,0,1,45,0.06593406593406594,2,0,0,0
1049,144,44,8,3,0,61,0.04753199268738574,3,0,0,0
202,28,41,6,0,0,16,0.04918032786885246,1,0,0,0
2817,493,22,3,0,2,217,0.02852112676056338,0,0,0,0
964,128,20,3,0,0,51,0.12385786802030457,0,0,0,0
3057,276,43,5,0,0,158,0.23379554982263787,1,0,0,0
554,94,16,2,0,0,23,0.05253940455341506,0,0,0,0
481,61,41,7,2,0,165,0.06118546845124283,0,0,0,0
1305,179,31,6,0,2,233,0.04338070306656694,1,0,1,0
141,24,17,2,0,0,6,0.03773584905660377,0,0,0,0
1574,238,34,5,2,1,212,0.036047234307022995,2,0,0,0
302,48,21,3,0,0,12,0.10185185185185185,0,0,0,0
3600,347,23,5,0,0,179,0.08995584988962473,0,0,0,0
3791,599,50,6,1,3,368,0.020822488287350338,0,0,0,0
620,59,47,6,1,3,156,0.0344311377245509,3,0,0,0
660,95,15,2,1,1,58,0.03994082840236687,2,0,0,0
685,102,36,6,0,4,66,0.04986149584487535,3,0,0,0
2187,310,47,6,0,3,261,0.029082774049217,2,0,0,0
1448,211,31,6,0,3,246,0.05,1,0,1,0
441,66,40,7,0,0,16,0.11825726141078838,0,0,0,0
8150,692,64,10,108,5,2129,0.05100426049908704,101,0,1,0
6321,857,43,5,3,1,534,0.04540455616653574,22,0,0,0
1268,158,32,4,1,1,216,0.03920061491160646,2,0,0,0
1250,215,55,10,0,1,61,0.12404287901990811,0,0,0,0
219,41,17,3,1,1,19,0.03375527426160337,0,0,0,0
854,105,45,6,0,1,173,0.03,3,0,0,0
589,81,62,10,1,1,62,0.049079754601226995,3,0,0,0
2301,345,51,8,1,9,195,0.0369740756481088,2,0,1,0
9602,1675,37,7,2,8,445,0.03049792531120332,1,0,0,0
594,78,38,6,0,0,90,0.04265402843601896,1,0,0,0
2147,325,35,5,2,1,202,0.03939532753092075,3,0,0,0
1381,222,52,9,0,1,91,0.03347280334728033,1,0,1,0
340,56,11,2,0,1,19,0.02556818181818182,1,0,0,0
1921,329,47,6,2,2,185,0.026409344845099034,1,0,0,0
282,27,7,1,0,0,43,0.04827586206896552,2,0,0,0
1165,178,37,6,0,1,76,0.020781379883624274,2,0,0,0
2501,440,55,10,2,3,168,0.033242080563159956,3,0,0,0
1916,330,15,3,0,2,139,0.08074534161490683,0,0,1,0
950,101,9,2,0,0,281,0.12604166666666666,3,0,0,0
827,132,17,4,4,0,123,0.08994082840236686,0,0,0,0
6983,757,16,2,2,15,416,0.036,2,0,0,0
1030,85,61,10,0,1,272,0.045787545787545784,3,0,0,0
1476,229,49,7,1,3,181,0.02948885976408912,2,0,0,0
544,45,27,4,0,2,151,0.022727272727272728,3,0,0,0
2121,369,5,1,0,0,41,0.04090267983074753,0,0,0,0
2032,332,22,5,0,0,174,0.036982968369829686,1,0,1,0
262,33,41,7,0,0,23,0.04276315789473684,1,0,0,0
2347,420,30,4,6,0,147,0.05592935239697225,0,0,0,0
610,74,57,8,0,1,37,0.04790419161676647,2,0,0,0
904,147,69,12,0,2,36,0.1026694045174538,0,0,0,0
1303,185,30,2,3,0,74,0.060719640179910044,0,0,0,0
1580,256,31,4,0,1,122,0.02977667493796526,1,0,0,0
919,161,17,3,6,0,29,0.060832443970117396,0,0,0,0
156,8,60,9,0,0,35,0.07373271889400922,2,0,0,0
147,7,63,12,0,0,37,0.061611374407582936,2,0,0,0
400,43,4,1,0,0,52,0.05185185185185185,2,0,0,0
2012,334,49,7,0,1,163,0.021823472356935016,3,0,0,0
1211,174,59,8,2,0,217,0.05035405192761605,2,0,1,0
1036,21,34,6,0,0,28,0.3902894491129785,0,0,0,0
198,24,36,7,0,0,20,0.0425531914893617,1,0,0,0
1749,310,43,7,0,4,201,0.03904071388733965,0,0,0,0
2502,396,26,4,0,0,68,0.011466982997232108,0,0,0,0
750,91,32,5,2,4,158,0.035759897828863345,2,0,0,0
1706,204,74,10,16,0,315,0.08029197080291971,2,1,1,0
5719,758,24,5,2,0,334,0.05884401114206128,2,0,0,0
1378,246,44,6,5,0,41,0.036542515811665496,0,0,0,0
565,78,52,1,0,4,23,0.10355987055016182,0,0,0,0
581,107,59,6,0,1,48,0.057722308892355696,0,0,0,0
364,36,24,4,0,0,58,0.061696658097686374,3,0,0,0
1695,229,24,3,0,1,217,0.045930232558139536,2,0,0,0
833,131,40,7,1,0,76,0.05034324942791762,2,0,0,0
153,7,46,7,0,0,36,0.07,2,0,0,0
493,91,39,6,0,0,42,0.043151969981238276,0,0,0,0
6786,1033,53,7,1,4,137,0.08801169590643275,0,0,0,0
504,89,24,3,0,0,26,0.05671077504725898,0,0,0,0
869,132,75,10,0,1,76,0.033862433862433865,2,0,0,0
3153,497,19,3,0,0,162,0.08446265364008824,0,0,0,0
793,131,27,4,0,2,55,0.047503045066991476,1,0,0,0
1034,86,41,3,0,3,139,0.04925650557620818,5,0,1,0
7634,427,16,3,0,0,132,0.4080512351326624,0,0,0,0
245,40,51,6,0,0,11,0.037037037037037035,1,0,0,0
786,123,29,4,0,4,33,0.04534313725490196,1,0,0,0
109,7,61,8,0,0,25,0.05263157894736842,1,0,0,0
474,81,17,2,0,0,40,0.03048780487804878,0,0,0,0
2472,413,15,2,0,0,61,0.049437299035369774,1,0,0,0
1741,68,98,2,0,8,107,0.03206521739130435,0,0,0,0
1158,179,27,6,0,1,61,0.03288364249578415,1,0,0,0
644,108,39,5,0,1,69,0.059941520467836254,0,0,0,0
252,38,70,7,0,4,16,0.1826625386996904,0,0,0,0
4422,677,19,3,7,0,377,0.04524988743809095,2,0,0,0
3519,589,24,4,1,3,263,0.022855530474040632,2,0,0,0
485,58,64,12,0,0,62,0.08,3,0,0,0
632,50,57,12,0,0,20,0.02753623188405797,0,0,0,0
5230,670,27,5,1,4,744,0.03746671738303538,2,0,1,0
442,64,4,1,0,0,44,0.040268456375838924,2,0,0,0
1380,200,44,5,1,0,40,0.062456140350877196,0,0,0,0
492,64,64,10,0,0,93,0.05026929982046679,3,0,0,0
10454,1071,53,8,122,2,2152,0.04539398553483061,118,0,0,0
6223,585,67,10,79,5,1404,0.05086631696073756,75,0,0,0
184,23,39,7,0,0,13,0.049107142857142856,1,0,0,0
1046,96,34,3,0,0,320,0.01942645698427382,2,0,0,0
4780,487,30,5,2,2,601,0.05009353564747454,21,0,0,0
234,39,22,3,2,0,11,0.07392996108949416,0,0,0,0
88,14,24,3,3,0,9,0.07079646017699115,0,0,0,0
578,97,56,1,0,5,23,0.06929133858267716,0,0,0,0
184,25,37,1,0,4,11,0.07207207207207207,0,0,0,0
500,80,64,9,1,0,28,0.07079646017699115,0,0,0,0
282,47,29,4,0,1,17,0.0641025641025641,0,0,0,0
2063,298,45,8,0,1,119,0.04172593646277857,4,0,0,0
473,88,45,7,0,0,24,0.02697495183044316,0,0,0,0
230,25,66,1,0,4,69,0.1750841750841751,1,0,0,0
1054,163,49,7,0,1,65,0.015398550724637682,2,0,0,0
1445,234,32,5,0,0,127,0.04871447902571042,1,0,0,0
10800,283,12,2,7,0,2616,0.2945528530472579,2,0,0,0
17937,2963,85,12,5,29,570,0.017033790157021583,0,0,0,0
331,49,35,6,0,0,14,0.07629427792915532,0,0,0,0
326,47,56,6,0,0,16,0.020887728459530026,0,0,0,0
582,97,16,2,0,1,28,0.025041736227045076,1,0,0,0
1920,318,16,4,0,3,76,0.0123902942694889,0,0,0,0
1233,215,68,13,12,0,43,0.10138248847926268,0,0,0,0
849,96,38,7,1,1,188,0.024774774774774775,3,0,0,0
230,27,54,6,0,0,18,0.04912280701754386,1,0,0,0
1254,129,30,5,0,0,305,0.03735408560311284,4,0,0,0
477,73,60,7,0,0,16,0.20817843866171004,0,0,0,0
385,52,18,2,0,1,40,0.034653465346534656,1,0,0,0
319,50,34,5,0,0,23,0.07344632768361582,0,0,0,0
1941,289,28,4,11,0,134,0.07360406091370558,2,1,0,0
13067,1839,51,5,22,7,806,0.06143760957390045,21,0,0,0
591,87,8,2,6,0,41,0.03333333333333333,2,0,0,0
1739,277,51,1,2,4,67,0.04243439419318816,0,0,0,0
6594,487,48,8,2,0,731,0.17341562547042,0,0,0,0
1317,227,22,2,0,0,45,0.03507462686567164,0,0,0,0
923,107,49,8,5,0,115,0.030832476875642344,4,0,0,0
719,111,23,5,0,1,39,0.05114401076716016,1,0,0,0
156,16,29,5,0,0,23,0.04838709677419355,1,0,0,0
282,44,28,4,0,4,32,0.12861736334405144,1,0,0,0
255,36,19,3,0,0,26,0.04727272727272727,1,0,0,0
591,73,35,5,0,1,109,0.02711323763955343,2,0,0,0
1283,207,45,6,0,1,71,0.03160270880361174,3,0,0,0
963,112,17,2,0,0,20,0.07339449541284404,0,0,0,0
7008,970,17,3,8,6,1107,0.06347850839738116,8,0,1,0
318,58,40,7,1,0,28,0.05013927576601671,0,0,0,0
447,72,30,4,0,0,18,0.0502092050209205,0,0,1,0
2219,408,69,13,3,2,114,0.02708606378331149,1,0,0,0
1586,264,22,4,0,2,81,0.041640770665009326,3,0,0,0
202,34,34,8,0,0,29,0.0759493670886076,1,0,0,0
870,145,20,2,1,2,23,0.058361391694725026,0,0,0,0
1517,29,38,7,0,0,30,0.4267352185089974,0,0,0,0
92,5,63,13,0,0,23,0.057692307692307696,1,0,0,0
881,139,28,4,11,0,88,0.05934065934065934,0,0,0,0
443,82,42,7,0,3,33,0.03909465020576132,0,0,0,0
374,46,22,4,0,1,41,0.0654911838790932,2,0,0,0
507,82,45,5,0,0,12,0.08499095840867993,0,0,0,0
251,39,43,8,0,0,26,0.04067796610169491,0,0,0,0
1358,190,20,3,0,1,283,0.04278462654097172,2,0,0,0
497,63,43,7,1,1,128,0.04805914972273567,2,0,0,0
1158,157,33,5,4,3,205,0.041107382550335574,5,0,0,0
2712,438,37,4,0,0,87,0.039636363636363636,1,0,0,0
708,119,29,6,0,0,43,0.02981029810298103,1,0,0,0
299,44,16,4,0,0,30,0.060126582278481014,1,0,0,0
545,59,42,6,0,0,40,0.027210884353741496,1,0,0,0
1006,127,90,6,2,0,93,0.06927985414767548,3,0,0,0
3860,508,39,8,18,6,321,0.0817948717948718,7,0,0,0
162,18,30,5,0,0,22,0.05181347150259067,1,0,0,0
2934,530,34,7,0,2,189,0.02694509936005389,2,0,0,0
1448,187,15,3,0,1,182,0.09972677595628415,3,0,0,0
954,169,32,7,0,0,38,0.034447821681864235,0,0,0,0
1057,168,102,2,0,8,45,0.06293103448275862,0,0,0,0
2475,295,40,6,24,0,386,0.03656597774244833,15,0,0,0
1065,107,24,3,0,0,263,0.03853211009174312,2,0,0,0
678,131,26,4,0,1,108,0.08794326241134752,0,0,0,0
1055,143,57,10,2,2,136,0.09344115004492363,1,0,0,0
778,82,67,8,2,6,103,0.06028368794326241,7,0,0,0
961,147,54,8,0,0,45,0.03543307086614173,1,0,0,0
699,98,11,1,0,0,21,0.08157524613220815,0,0,0,0
1067,194,30,6,0,0,42,0.04735883424408015,1,0,0,0
1111,142,40,3,0,0,132,0.050347222222222224,0,0,0,0
508,79,31,4,2,0,12,0.046296296296296294,0,0,0,0
835,139,38,7,1,1,42,0.02745995423340961,1,0,0,0
598,80,25,4,0,1,65,0.05128205128205128,1,0,0,0
882,163,22,3,1,1,43,0.01878453038674033,0,0,0,0
780,77,72,11,0,5,170,0.02813599062133646,5,0,1,0
170,19,41,7,0,0,23,0.04245283018867924,1,0,0,0
614,89,28,1,1,4,27,0.06842923794712286,0,0,0,0
2200,292,4,1,0,0,68,0.09342403628117914,0,0,0,0
184164,2419,79,1,0,4,5649,0.40019756409978074,0,0,1,0
1761,294,42,7,0,7,136,0.03325942350332594,2,0,0,0
1786,236,33,4,0,0,168,0.045054945054945054,5,0,0,0
176,32,25,3,0,0,9,0.04950495049504951,0,0,0,0
1275,142,26,1,7,0,272,0.06605222734254992,2,0,0,0
1967,325,14,3,0,0,35,0.022199798183652877,0,0,0,0
1848,335,9,2,2,4,111,0.05005382131324004,2,0,0,0
233,38,13,3,0,0,29,0.06477732793522267,1,0,0,0
414,26,19,4,6,0,96,0.0069124423963133645,5,0,0,0
58,9,16,3,0,0,3,0.06666666666666667,0,0,0,0
2020,325,45,7,0,5,119,0.035333978702807356,1,0,0,0
1223,198,38,5,0,0,37,0.1133122028526149,0,0,0,0
711,112,62,11,0,1,50,0.07364341085271318,1,0,0,0
929,140,35,1,0,6,36,0.06632124352331606,0,0,0,0
1192,187,14,2,0,0,82,0.07456503728251865,0,0,0,0
194719,11318,27,4,80,30,23213,0.03719697864408694,3131,1,0,0
4454,743,56,10,0,5,176,0.0401241409886943,1,0,0,0
687,117,52,9,0,12,40,0.041891891891891894,0,0,0,0
2683,385,53,8,0,3,299,0.06028498355864085,3,0,0,0
476,65,67,13,0,3,66,0.04963235294117647,1,0,0,0
573,84,14,2,0,0,29,0.10714285714285714,0,0,0,0
530,74,13,1,0,0,15,0.025735294117647058,0,0,0,0
2227,351,15,3,1,4,195,0.03343736067766384,1,0,1,0
686,110,60,6,3,0,55,0.0856760374832664,0,0,0,0
1081,185,32,5,0,1,94,0.04847396768402154,3,0,0,0
7158,1126,48,7,2,10,357,0.05120022200638268,3,0,0,0
1764,288,39,6,0,1,139,0.011086474501108648,3,0,0,0
1570,264,31,5,2,4,178,0.01435705368289638,0,0,0,0
1661,264,67,13,0,0,112,0.04684788895315211,2,0,0,0
1792,290,24,4,0,3,248,0.050082553659878924,1,0,0,0
4337,768,20,1,50,3,557,0.10096374483708123,0,0,1,0
426,57,44,8,0,1,40,0.055201698513800426,2,0,0,0
20696,2897,38,4,0,0,961,0.05208584518929347,0,0,0,0
924,154,15,3,0,0,56,0.07765957446808511,0,0,0,0
2640,282,44,7,3,2,204,0.06517690875232775,2,0,0,0
1691,285,59,9,0,4,182,0.019988577955454025,2,0,0,0
770,123,46,8,0,0,56,0.05752753977968176,1,0,0,0
1194,132,53,11,0,2,109,0.20833333333333334,2,0,0,0
685,106,42,7,0,1,53,0.03021978021978022,1,0,0,0
1009,152,63,6,10,0,41,0.10904007455731593,0,0,0,0
895,75,49,6,0,1,156,0.01904761904761905,1,0,0,0
1365,192,31,5,2,2,140,0.0744452397995705,2,1,0,0
1089,146,43,5,0,0,39,0.08473080317740513,0,0,0,0
758,93,42,7,0,2,159,0.03870162297128589,2,0,0,0
117,10,0,0,0,0,12,0.01694915254237288,0,0,0,0
2028,383,51,9,0,3,105,0.020673076923076922,0,0,0,0
47712,5909,37,4,3,0,3076,0.12238743455497382,1,0,0,0
3724,565,51,9,1,3,141,0.07070974576271187,0,0,0,0
776,113,44,6,0,0,52,0.10353227771010962,0,0,0,0
451,29,25,4,0,0,135,0.04612159329140461,2,0,0,0
1720,281,69,13,1,2,145,0.029608938547486034,1,0,0,0
1502,108,38,7,0,0,37,0.24983776768332253,0,0,0,0
1131,178,21,3,0,0,26,0.04423243712055507,0,0,0,0
2706,432,24,4,1,1,220,0.025265470523617724,1,0,1,0
624,115,18,3,0,0,25,0.08087091757387248,0,0,0,0
6576,1086,58,8,0,13,340,0.02984174830444612,1,0,0,0
367,53,40,5,11,0,49,0.23039215686274508,0,0,0,0
1310,175,13,3,0,1,179,0.09138972809667674,1,0,0,0
326,42,36,6,2,0,33,0.049586776859504134,0,0,0,0
1282,188,30,6,0,2,122,0.025894897182025894,2,0,0,0
207,30,45,7,0,0,17,0.06719367588932806,0,0,0,0
995,154,21,2,0,0,25,0.0688298918387414,0,0,0,0
652,108,18,3,0,1,59,0.041728763040238454,2,0,0,0
615,102,31,5,0,3,57,0.0401854714064915,1,0,0,0
164,24,18,5,3,0,8,0.6557377049180327,0,0,0,0
2971,501,25,3,0,0,88,0.05972639305972639,1,0,0,0
1649,241,20,2,5,0,108,0.03293413173652695,4,0,0,0
339,51,57,10,5,1,28,0.24937027707808565,0,0,0,0
628,93,26,4,0,0,37,0.016793893129770993,1,0,0,0
422,66,36,5,0,0,70,0.054466230936819175,3,0,0,0
813,117,26,5,0,2,106,0.04047619047619048,3,0,0,0
1183,204,10,2,0,2,71,0.015912897822445562,0,0,0,0
1538,226,20,3,0,2,142,0.026940346375881975,2,0,0,0
782,122,29,4,1,1,33,0.03940886699507389,0,0,0,0
1515,212,35,4,1,0,24,0.0367504835589942,0,0,0,0
205,27,46,6,0,0,17,0.03571428571428571,1,0,0,0
766,127,32,6,0,1,78,0.030037546933667083,1,0,0,0
3354,492,51,6,3,4,669,0.04961832061068702,6,0,0,0
1402,210,23,6,0,1,140,0.04067321178120617,1,0,0,0
849,121,13,3,0,1,28,0.12862108922363846,0,0,0,0
2650,452,53,8,1,3,239,0.04142011834319527,2,0,0,0
897,151,44,6,2,3,54,0.037154989384288746,0,0,0,0
26612,3455,99,13,20,6,1826,0.031633722671458524,21,0,1,0
3364,407,52,5,5,1,1011,0.0717003219198127,0,0,1,0
392,52,21,3,0,1,30,0.033816425120772944,1,0,0,0
1664,264,43,6,1,0,106,0.03454332552693208,4,0,0,0
346,58,68,10,0,0,33,0.07951807228915662,0,0,0,0
960,138,24,4,0,2,104,0.049746192893401014,3,0,0,0
421,59,16,2,0,0,24,0.04337899543378995,1,0,0,0
5934,925,48,5,0,1,252,0.023232492060839043,1,0,0,0
1398,185,21,3,0,1,25,0.05563380281690141,0,0,0,0
705,101,96,13,1,4,81,0.059850374064837904,3,0,0,0
564,72,66,12,5,0,27,0.1774960380348653,0,0,0,0
45,6,22,4,0,0,3,0.1323529411764706,0,0,0,0
938,119,29,5,0,0,202,0.027892561983471075,2,0,0,0
430,64,22,3,0,1,50,0.037527593818984545,1,0,0,0
297,45,62,9,0,0,16,0.14722222222222223,0,0,0,0
438,58,60,9,3,2,33,0.14428857715430862,2,1,0,0
1169,171,40,4,0,0,41,0.03966942148760331,0,0,0,0
573,75,42,7,0,1,89,0.05032467532467533,1,0,0,0
3554,598,62,10,2,0,154,0.035941387890517006,3,0,0,0
706,108,22,3,0,0,36,0.0823045267489712,0,0,0,0
154,6,40,6,0,2,24,0.035897435897435895,2,0,0,0
368,53,21,3,0,1,25,0.028205128205128206,1,0,0,0
617,85,30,4,0,0,83,0.026234567901234566,2,0,0,0
323,54,12,3,0,4,18,0.06845238095238096,0,0,0,0
282,47,29,4,0,1,17,0.0641025641025641,0,0,0,0
820,141,37,5,1,3,73,0.06060606060606061,1,0,0,0
1340,205,63,11,5,0,41,0.029914529914529916,0,0,0,0
4578,672,30,4,3,0,275,0.02668691690171404,3,0,0,0
837,112,25,3,2,2,175,0.06025492468134415,2,0,0,0
3103,526,60,9,1,3,533,0.019595448798988623,4,0,1,0
1110,162,24,2,0,0,34,0.048458149779735685,0,0,0,0
2239,225,33,6,0,1,358,0.09238891333040035,3,0,1,0
393,60,36,6,1,4,43,0.08372093023255814,1,0,0,0
440,64,24,2,0,0,15,0.05591397849462366,0,0,0,0
827,159,26,4,0,2,53,0.0585480093676815,0,0,0,0
981,153,12,2,0,0,22,0.056338028169014086,0,0,0,0
1604,242,51,8,0,0,57,0.03864734299516908,0,0,0,0
1566,251,56,8,0,3,107,0.030191004313000615,3,0,0,0
1271,190,38,6,0,1,146,0.04732824427480916,0,0,0,0
1304,177,52,7,2,0,278,0.047899778924097275,0,0,0,0
1574,258,27,3,0,1,78,0.024344569288389514,1,0,0,0
860,102,27,4,2,0,205,0.0518018018018018,4,0,0,0
1768,278,32,6,2,5,200,0.03053858967240422,3,0,0,0
913,160,22,3,0,1,57,0.019230769230769232,0,0,0,0
1296,193,18,2,0,0,35,0.024334600760456272,0,0,0,0
877,117,41,6,2,3,176,0.023939064200217627,0,0,1,0
7047,1081,68,1,0,9,142,0.09120292299044407,0,0,0,0
681,94,7,1,2,7,38,0.3367198838896952,2,0,0,0
2162,373,60,10,0,1,177,0.017543859649122806,1,0,1,0
281,25,24,4,0,0,75,0.016339869281045753,3,0,0,0
7549,975,28,4,12,0,391,0.06096595407759303,3,0,0,0
2521,380,34,4,17,3,290,0.11854460093896714,2,0,0,0
1060,166,34,6,0,0,8,0.12694063926940638,0,0,0,0
1432,217,49,7,0,0,92,0.018218623481781375,2,0,0,0
3458,515,38,5,2,0,273,0.03402916785816414,3,0,0,0
5882,787,33,6,3,4,722,0.035496957403651115,5,0,1,0
200,30,52,8,0,0,2,0.12648221343873517,0,0,0,0
2798,416,38,6,0,0,372,0.08565385971096229,6,0,0,0
203,30,20,2,1,0,8,0.049107142857142856,0,0,0,0
530,88,26,5,0,0,43,0.05206463195691203,1,0,0,0
2694,352,74,13,10,0,381,0.04008667388949079,8,1,0,0
976,163,52,9,0,0,23,0.15937803692905733,0,0,0,0
1097,124,13,2,1,1,175,0.0612061206120612,9,0,0,0
1543,233,47,7,0,0,190,0.01697045883092395,2,0,0,0
1819,331,45,7,0,2,108,0.0193029490616622,0,0,0,0
2771,357,40,5,2,1,308,0.023470839260312945,3,0,0,0
724,127,23,3,0,0,63,0.026737967914438502,0,0,0,0
2142,319,58,7,7,0,142,0.05860972285324852,0,0,0,0
1743,271,16,3,0,3,158,0.10568181818181818,0,0,1,0
6440,626,31,5,4,2,731,0.05052533992583436,34,0,0,0
6981,1148,29,4,0,2,339,0.038510911424903725,0,0,0,0
1062,101,16,2,0,0,160,0.060240963855421686,1,0,0,0
2362,377,65,10,0,2,154,0.02759472817133443,5,0,0,0
200,31,10,1,0,0,18,0.03317535545023697,0,0,0,0
2515,48,20,3,0,0,159,0.4467665615141956,2,0,0,0
10911,791,63,9,125,11,2329,0.038542141230068334,122,0,0,0
202,24,45,6,0,0,17,0.028225806451612902,1,0,0,0
3,2,37,5,0,0,2,0.1951219512195122,0,0,0,0
1007,170,26,5,0,1,38,0.039651837524177946,0,0,0,0
628,90,50,8,0,2,55,0.05154639175257732,1,0,0,0
372,76,26,5,1,0,26,0.06516290726817042,0,0,0,0
318,52,20,2,0,0,12,0.10619469026548672,0,0,0,0
5572,522,28,5,1,0,80,0.01713979646491698,0,0,0,0
475,80,64,9,1,1,15,0.02962962962962963,0,0,0,0
2317,363,38,5,1,0,152,0.035653650254668934,4,0,0,0
2015,338,29,4,7,2,78,0.06356968215158924,2,0,0,0
3458,525,39,8,0,6,621,0.03230417381360778,5,0,0,0
1265,163,53,9,0,3,231,0.045489006823351025,1,0,0,0
3143,504,31,4,0,0,79,0.041259842519685036,1,0,0,0
305,46,26,4,0,0,18,0.0572289156626506,1,0,0,0
2516,458,26,5,1,2,179,0.04640188753440818,2,0,0,0
442,58,38,9,8,1,45,0.158004158004158,1,0,1,0
1026,160,16,3,1,0,39,0.0862895493767977,0,0,0,0
252,42,77,7,3,4,24,0.1,0,0,0,0
923,90,23,3,0,1,183,0.14361140443505807,4,0,0,0
655,121,23,5,0,1,26,0.03829160530191458,0,0,0,0
1443,225,32,4,0,2,36,0.04742547425474255,0,0,0,0
741,109,28,2,0,1,50,0.09480519480519481,1,0,0,0
1151,192,51,8,0,1,88,0.03574397339983375,2,0,0,0
7504,500,65,10,121,1,1971,0.037912813738441214,118,0,0,0
332,28,23,4,0,1,76,0.03651685393258427,1,0,0,0
142,25,12,3,0,0,29,0.0,0,0,0,0
1057,131,69,14,0,3,204,0.04259094942324756,2,0,1,0
1200,177,32,6,1,0,78,0.0640713706407137,3,0,0,0
482,63,11,2,0,1,99,0.038461538461538464,1,0,0,0
814,98,36,7,1,1,179,0.03172737955346651,5,0,0,0
579,88,10,2,1,2,80,0.059322033898305086,1,0,0,0
542,101,11,2,0,2,48,0.03429602888086643,1,0,0,0
1080,165,27,5,0,2,172,0.06227436823104693,1,0,0,0
338,54,16,3,1,0,32,0.08450704225352113,0,0,0,0
594,72,31,6,0,1,146,0.04313099041533546,0,0,0,0
1377,205,18,3,1,0,146,0.03796561604584527,1,0,0,0
5059,1046,3,1,7,6,506,0.010468101915860163,1,0,1,0
4109,397,29,6,0,1,1528,0.05484416525730853,4,0,0,0
629,101,17,2,0,0,14,0.07573415765069552,0,0,0,0
199,34,25,4,0,0,10,0.09777777777777778,0,0,0,0
535,54,36,5,1,2,71,0.05419580419580419,4,0,0,0
